"userid","user_display_name","user_screen_name","user_reported_location","user_profile_description","user_profile_url","follower_count","following_count","account_creation_date","account_language"
"4eupRopF+ydq5kSmP2U8L7h5Lmc2MgkDCzVKCDI3vU=","4eupRopF+ydq5kSmP2U8L7h5Lmc2MgkDCzVKCDI3vU=","4eupRopF+ydq5kSmP2U8L7h5Lmc2MgkDCzVKCDI3vU=","Soy habanero e industrialista","Psicólogo de profesión, amante del deporte y de la música, cubano y revolucionario 100%","","920","1895","2020-02-04","en"
"GzvF53o842XISrsEzXAa5eqQ9TJqP+iu6BCczsu8OJY=","GzvF53o842XISrsEzXAa5eqQ9TJqP+iu6BCczsu8OJY=","GzvF53o842XISrsEzXAa5eqQ9TJqP+iu6BCczsu8OJY=","Matanzas, Cuba","Cubana 100%, ingeniera, me gusta la poesía, el deporte, la brisa del mar y además debatir temas interesantes con personas inteligentes y capaces.","","2565","3094","2012-07-16","es"
"lqA3qztM18dobjEDfB1PGDUB0SXGBMc+Zak2EtANFvk=","lqA3qztM18dobjEDfB1PGDUB0SXGBMc+Zak2EtANFvk=","lqA3qztM18dobjEDfB1PGDUB0SXGBMc+Zak2EtANFvk=","","","","0","31","2017-11-08","es"
"1210114575942717441","DeZurdaTeam","DeZurdaTeam","La Habana, Cuba ","#DeZurdaTeam 🇨🇺 🇲🇽 🇨🇴 🇪🇨 🇵🇪 🇻🇪 🇵🇾 🇨🇱 🇺🇾 🇦🇷 🇧🇷 🇳🇮 🇧🇴 La unidad dentro de los principios. Esa es nuestra línea! 📬 dezurdateam@gmail.com","","12316","369","2019-12-26","es"
"sgeeQTtmlRc57r9FJIyOc9dJlW3K2S1cUj4FlIOaPjw=","sgeeQTtmlRc57r9FJIyOc9dJlW3K2S1cUj4FlIOaPjw=","sgeeQTtmlRc57r9FJIyOc9dJlW3K2S1cUj4FlIOaPjw=","Cuba, #Camaguey #Fidelista #Martiano  #Socialista #Revolucionario","Yo soy de @Camaguey @Cuba, Martiano, Fidelista y Marxista Leninista, en fin Comunista a la manera de mi Cuba Socialista.","","504","1750","2019-02-23","en"
"xx2dVVE01ZxuY4hJpCKzcoQJ1ySoEibul7mHnK0Cgc=","xx2dVVE01ZxuY4hJpCKzcoQJ1ySoEibul7mHnK0Cgc=","xx2dVVE01ZxuY4hJpCKzcoQJ1ySoEibul7mHnK0Cgc=","Santa Clara, Villa Clara","Abogado, Fiel seguidor de las ideas de Fidel, Martí y El Ché,   cubano 100%","","370","642","2020-04-29","en"
"scE2UUR9u5hFacsaNCvrPVMKfA9YUpLRd2aLg9PvwLg=","scE2UUR9u5hFacsaNCvrPVMKfA9YUpLRd2aLg9PvwLg=","scE2UUR9u5hFacsaNCvrPVMKfA9YUpLRd2aLg9PvwLg=","","Trabajo","","1","30","2020-04-13","en"
"0jE4ejRih5ihAAcCNhLd6MHp2xF47g0MBzNSbmw9c=","0jE4ejRih5ihAAcCNhLd6MHp2xF47g0MBzNSbmw9c=","0jE4ejRih5ihAAcCNhLd6MHp2xF47g0MBzNSbmw9c=","","Cubano, Revolucionario, defensor de las ideas inculcadas por nuestro Comandante en Jefe.","","126","289","2019-02-21","es"
"0EF1F1S6BvFr2xLSHdGa9CF10O6d6RQKI9IexU6H8Y=","0EF1F1S6BvFr2xLSHdGa9CF10O6d6RQKI9IexU6H8Y=","0EF1F1S6BvFr2xLSHdGa9CF10O6d6RQKI9IexU6H8Y=","Cuba","","","43","304","2019-02-22","en"
"l56HpNEdzL6yYiqzsvl5fGkrBlKIVbGZrhMoQGAw88=","l56HpNEdzL6yYiqzsvl5fGkrBlKIVbGZrhMoQGAw88=","l56HpNEdzL6yYiqzsvl5fGkrBlKIVbGZrhMoQGAw88=","","Cubanita 💯pre  🇨🇺 Cuenta Propia con la Revolución, fidelista y martiana. Convencida de que un mundo mejor es posible. #DeZurdaTeam 🤝 ♣️","","709","495","2020-01-21","es"
"pwwnpbytXCxm1QudyaLQ63QNVTAtNF88Nnwn7GiDVQ=","pwwnpbytXCxm1QudyaLQ63QNVTAtNF88Nnwn7GiDVQ=","pwwnpbytXCxm1QudyaLQ63QNVTAtNF88Nnwn7GiDVQ=","Cuba","Soy una persona decidida y firme pero sobre todo revolucionaria.¡Viva Cuba!
#DeZurdaTeam","","986","1427","2016-11-16","es"
"fOmmMuEDZAtbj5juJ4A4llAzptqX9w9Txe8Yi9C18=","fOmmMuEDZAtbj5juJ4A4llAzptqX9w9Txe8Yi9C18=","fOmmMuEDZAtbj5juJ4A4llAzptqX9w9Txe8Yi9C18=","","Martiano, Historiador","","1177","2463","2019-04-23","es"
"3kuQyGdZBR5XiyPX85vz+GBqzdgwg6OD7NSMGwI9f8=","3kuQyGdZBR5XiyPX85vz+GBqzdgwg6OD7NSMGwI9f8=","3kuQyGdZBR5XiyPX85vz+GBqzdgwg6OD7NSMGwI9f8=","","Vivo en un país libre, #CubaIslaBella🇨🇺, #SomosContinuidad @DeZurdaTem 🤝","https://t.co/HvIyyFgfHd","1236","883","2020-01-19","en"
"BWuW3wYY38M+TCk9w2zzvSB5hnBPUzIDbpYSWw9dk=","BWuW3wYY38M+TCk9w2zzvSB5hnBPUzIDbpYSWw9dk=","BWuW3wYY38M+TCk9w2zzvSB5hnBPUzIDbpYSWw9dk=","","Luchador, Persistente, Vencedor","","147","338","2020-02-07","es"
"yAtRb16fvROKu5sctFh8I3KP1snLx+vHsthnLcku35c=","yAtRb16fvROKu5sctFh8I3KP1snLx+vHsthnLcku35c=","yAtRb16fvROKu5sctFh8I3KP1snLx+vHsthnLcku35c=","","Seguidora del mejoramiento humano y de la utilidad de la virtud #DeZurdaTeam 🤝🐆","","4072","992","2019-04-17","es"
"fdi1a71feJR6DODhn6w8oAynmilLrbpQOCJanys1AA=","fdi1a71feJR6DODhn6w8oAynmilLrbpQOCJanys1AA=","fdi1a71feJR6DODhn6w8oAynmilLrbpQOCJanys1AA=","","","","6","46","2018-12-09","en"
"K+sIRSmJ3AZsPfb1MEMMRL4Re3jLYu46VHGsaP+IOJE=","K+sIRSmJ3AZsPfb1MEMMRL4Re3jLYu46VHGsaP+IOJE=","K+sIRSmJ3AZsPfb1MEMMRL4Re3jLYu46VHGsaP+IOJE=","","💻Ingeniero Informático, ⚔️Paladín de la #Revolución cubana y el #Socialismo, amante de los deportes...⚽️🎾🥊🏍️🏎️🏊🎮🥋#SomosContinuidad #SomosCuba","","1419","1939","2019-03-01","en"
"diBfnTxtE44gZrZmXUuGoZUH5USt2kna2g0NB0VfAhA=","diBfnTxtE44gZrZmXUuGoZUH5USt2kna2g0NB0VfAhA=","diBfnTxtE44gZrZmXUuGoZUH5USt2kna2g0NB0VfAhA=","","Como buen cubano estoy de vuelta en este escenario de lucha. Resistiremos y venceremos","","251","268","2019-09-18","en"
"TuKnzsKE8UbQTD0TwA9j40JjeXI5UvmxgJEDDS70TAA=","TuKnzsKE8UbQTD0TwA9j40JjeXI5UvmxgJEDDS70TAA=","TuKnzsKE8UbQTD0TwA9j40JjeXI5UvmxgJEDDS70TAA=","Cuba","💓Amo a mi #CubaIslaBella 🇨🇺,mi vida se la debo a la #Revolucion 
#VamosPorMas #CubaSalvaVidas #DeZurdaTeam 🤝 🐴","https://t.co/xWfzU23NKa","4976","1568","2019-09-16","es"
"odUOh8CCaMyIs8v87DH7HVy1YBDPJkMK9K6UNSQlgvw=","odUOh8CCaMyIs8v87DH7HVy1YBDPJkMK9K6UNSQlgvw=","odUOh8CCaMyIs8v87DH7HVy1YBDPJkMK9K6UNSQlgvw=","","#TwitterosAliados
Clutt Búnker Milenials Maffia Bikers AzukisWolf Amistad Chanfaina Míticos Goals Pussicats","","196","52","2019-09-10","es"
"todvAR4WB4A3gE642oMiabjq46Uj5TyLeoHgMoqq3fc=","todvAR4WB4A3gE642oMiabjq46Uj5TyLeoHgMoqq3fc=","todvAR4WB4A3gE642oMiabjq46Uj5TyLeoHgMoqq3fc=","","Joven cubano informático fiel seguidor de las ideas marxistas leninistas. Social Media Manager, Comunity SEO.
@DeZurdaTeam
#DeZurdaTeam","https://t.co/fbZ6Ypuqap","274","649","2020-03-06","es"
"vf6QI1FEx8F4n7MSP0FvHhV9eprTcIQo1MVSVcARA8=","vf6QI1FEx8F4n7MSP0FvHhV9eprTcIQo1MVSVcARA8=","vf6QI1FEx8F4n7MSP0FvHhV9eprTcIQo1MVSVcARA8=","","La revolucion no se lleva en la boca para vivir de ella, se lleva en el corazon para morir por ella.","","496","890","2015-11-27","es"
"AWnDF0HrsLasbKx4unsIZmY0R8Eo2oe60EoqQPJa5Yg=","AWnDF0HrsLasbKx4unsIZmY0R8Eo2oe60EoqQPJa5Yg=","AWnDF0HrsLasbKx4unsIZmY0R8Eo2oe60EoqQPJa5Yg=","Santiago, Chile","","","34","24","2020-02-06","en"
"KWkjTtMrvXmaNwyLRXEVDM70ybgUsG8FjvEzHt3TtM=","KWkjTtMrvXmaNwyLRXEVDM70ybgUsG8FjvEzHt3TtM=","KWkjTtMrvXmaNwyLRXEVDM70ybgUsG8FjvEzHt3TtM=","","Amo a mi patria y a mi familia","","1","26","2020-04-28","es"
"qyD8Bbvjqq2os2nUEwZlyFWQ0WC6BBn9LzF0UqsWysk=","qyD8Bbvjqq2os2nUEwZlyFWQ0WC6BBn9LzF0UqsWysk=","qyD8Bbvjqq2os2nUEwZlyFWQ0WC6BBn9LzF0UqsWysk=","","Unidad Central de Cooperación Médica
Nivel Central MINSAP","","182","277","2019-08-01","es"
"1DxDqnQjOvU9Jf3J8LhAZ5IAnFdYGFvNjFEtO7nAV1A=","1DxDqnQjOvU9Jf3J8LhAZ5IAnFdYGFvNjFEtO7nAV1A=","1DxDqnQjOvU9Jf3J8LhAZ5IAnFdYGFvNjFEtO7nAV1A=","","","","1","0","2019-07-11","es"
"RixQ6YwGts1gbGdkrag3R5oPuc3g5sAWWQqzcV6+AI=","RixQ6YwGts1gbGdkrag3R5oPuc3g5sAWWQqzcV6+AI=","RixQ6YwGts1gbGdkrag3R5oPuc3g5sAWWQqzcV6+AI=","Cuba","me gusta el futbol. mi pais, la paz y la amistad entre los pueblo, si me sigues podrás intercambiar sobre diferentes temas","","4024","5090","2016-07-07","es"
"59CWwE7RbLbDVYlyYSP0qX0X60a7mHpRT2ENr+yskGs=","59CWwE7RbLbDVYlyYSP0qX0X60a7mHpRT2ENr+yskGs=","59CWwE7RbLbDVYlyYSP0qX0X60a7mHpRT2ENr+yskGs=","","Joven Cubano","","77","174","2020-03-10","es"
